Username,FirstName,LastName,RoleId,RoleName,CourseOfferingId,CourseOfferingCode,CourseOfferingName,CourseSectionCode,GradeItemCategoryId,GradeItemCategoryName,GradeItemId,GradeItemName,GradeItemWeight,PointsNumerator,PointsDenominator,GradeValue,GradeLastModified
buycksl,Lauren,Taji,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,Labs,1239978,Quiz 7-ch 6,,8.0,5.0,100.0,2018-11-21T17:03:06.880
feltenbe,Xavier,Wall,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239951,Labs,1239978,Quiz 7-ch 6,,5.0,882.0,97.5,2018-09-24T15:16:14.273
tajief,Xavier,Buycks,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,0,Labs,1239937,PP2 review,,0.0,20.0,45.0,2018-11-21T16:57:50.140
roellea,Jade,Herbert,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Participation points,1239945,Quiz 2-Ch 2,,672.3,5.0,95.0,2018-11-12T16:11:15.433
brownu1,Amy,Wall,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Quizzes,1239966,PP6-Review,,19.0,20.0,100.0,2018-09-19T15:51:22.137
herbert2,Emily,Roelle,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239951,Exams,1239948,PP-10-Review,,9.0,10.0,100.0,2018-10-22T15:13:10.990
roellea,Lauren,Herbert,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,Quizzes,1239978,PP5-Ch 5 and 6,,3.0,5.0,0.0,2018-12-12T16:09:11.087
simsc12,Trent,Zastrow,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Participation points,1239952,Exam 3,,6.5,20.0,100.0,2018-12-03T15:28:10.720
jacobs2,Chania,Roelle,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239970,Labs,1239938,Lab 8pH,,19.0,882.0,80.0,2018-09-19T15:51:22.217
simsc12,Amy,Fogel,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,Homework,1239952,Lab 2 Exp 2 Chrom,,5.0,3.0,90.42,2018-12-03T15:27:24.703
herbert2,Lacey,Feltenbarger,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,0,Participation points,1239978,Lab 8pH,,1.5,10.0,100.0,2018-12-10T17:10:46.120
cunnim14,Janelle,Roelle,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Quizzes,1239924,Lab 4-Exp 8-moles,,0.0,20.0,80.0,2018-12-05T16:32:57.500
tajief,Amy,Roelle,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239951,Labs,1239938,Quiz 10-Ch 11,,10.0,20.0,83.67,2018-11-20T21:09:16.240
wohltjel,Xavier,Feltenbarger,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239951,Quizzes,1239977,PP7-Ch 9,,0.0,100.0,0.0,2018-10-22T15:08:16.183
wallj1,Arin,Taji,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,Quizzes,1239966,Exam 2,,0.0,20.0,100.0,2018-12-10T17:10:46.200
jacobs2,Undra,Sims,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239968,Exams,1239943,Lab 6water hard,,9.5,20.0,100.0,2018-12-03T15:27:24.737
simsc12,Duncan,Feltenbarger,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239970,Quizzes,1239976,Lab 2 Exp 2 Chrom,,76.0,20.0,100.0,2018-10-22T15:13:10.867
cunnim14,Skylar,Wall,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239956,Labs,1239950,Quiz 4-Ch 4,,19.0,20.0,41.0,2018-09-19T15:54:03.963
roellea,Chania,Wall,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239970,Quizzes,1239979,PP6-Review,,2.5,10.0,80.0,2018-09-19T15:51:22.183
feltenbe,Janelle,Buycks,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Labs,1239954,Quiz 7-ch 6,,6.0,5.0,100.0,2018-10-24T16:19:48.077
dampiera,Madeline,Zastrow,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239956,Exams,1239961,Quiz 2-Ch 2,,8.5,3.0,66.0,2018-09-19T15:05:36.907
herbert2,Madison,Fogel,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239956,Labs,1239973,Exam 2,,6.0,10.0,95.0,2018-11-14T16:08:12.303
simsc12,Undra,Fogel,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239956,Labs,1239966,Quiz 7-ch 6,,8.0,5.0,95.0,2018-09-19T15:03:01.623
flanned1,Madeline,Ates,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239970,Participation points,1239975,PP7-Ch 9,,3.0,100.0,90.0,2018-12-12T16:09:11.070
flanned1,Duncan,Sims,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Participation points,1239944,PP3-ch4and7,,5.0,5.0,100.0,2018-09-19T15:05:36.890
jacobs2,Madeline,Sims,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239970,Quizzes,1239939,PP3-ch4and7,,93.0,3.0,60.0,2018-10-30T20:03:30.350
tajief,Arin,Cunningham,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239951,Homework,1239964,PP-8 Ch 10,,19.5,20.0,100.0,2018-09-19T15:03:01.700
atesx,Jade,Flannery,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239951,Homework,1239949,PP6-Review,,17.5,20.0,50.0,2018-09-19T16:04:36.010
flanned1,Gabriella,Ruble,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Labs,1239975,PP1spectrum,,86.0,20.0,91.0,2018-09-24T14:18:04.420
wallj1,Janelle,Feltenbarger,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Homework,1239960,Quiz 4-Ch 4,,10.0,10.0,100.0,2018-10-24T16:19:48.123
fogelh,Arin,Wohltjen,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239956,Quizzes,1239948,Lab 10Asp,,3.0,100.0,90.0,2018-10-30T20:04:40.007
roellea,Skylar,Brown,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239951,5-page paper,1239972,Quiz 1 Ch 1,,83.0,3.0,95.0,2018-12-12T16:02:33.453
fogelh,Jade,Dampier,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Exams,1239946,Exam 2,,5.0,10.0,100.0,2018-09-19T15:51:22.170
atesx,Jade,Zastrow,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239956,Quizzes,1239977,5-page paper,,9.0,20.0,100.0,2018-09-24T14:36:20.430
buycksl,Forough,Sims,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,Exams,1239975,Quiz 5-Ch 7,,20.0,10.0,100.0,2018-12-12T16:02:32.657
fogelh,Trent,Cunningham,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,,1239967,Quiz 4-Ch 4,,18.5,10.0,46.0,2018-12-12T16:02:33.400
atesx,Gabriella,Fogel,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,5-page paper,1239976,Exam 3,,0.0,100.0,100.0,2018-11-21T16:17:25.540
vaughng,Trent,Buycks,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Labs,1239944,Exam 3,,0.0,20.0,95.0,2018-10-17T16:25:34.480
vaughng,Madeline,Fogel,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239970,Labs,1239977,Lab 10Asp,,19.0,5.0,72.43,2018-11-14T15:40:09.603
vaughng,Emily,Dampier,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,Exams,1239924,PP5-Ch 5 and 6,,5.0,10.0,100.0,2018-11-14T15:50:26.473
brownu1,Hannah,Wohltjen,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,Quizzes,1239937,PP1spectrum,,0.0,5.0,70.0,2018-12-12T16:02:32.623
feltenbe,Arin,Vaughn,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239951,Quizzes,1239969,Quiz 8-Ch 9,,7.0,100.0,35.0,2018-10-24T16:01:13.587
jacobs2,Xavier,Cunningham,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,Participation points,1239950,Lab 1 Exp 1 Gases,,20.0,20.0,100.0,2018-09-19T15:03:01.357
wallj1,Lauren,Roelle,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Homework,1239944,Quiz 4-Ch 4,,20.0,10.0,100.0,2018-11-21T17:13:18.677
cunnim14,Madison,Buycks,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239956,Participation points,1239961,PP7-Ch 9,,5.0,3.0,100.0,2018-12-12T16:02:33.140
roellea,Undra,Roelle,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239956,Labs,1239963,Lab 5Cond det,,95.0,20.0,76.22,2018-12-12T16:02:33.110
fogelh,Madison,Vaughn,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,0,Quizzes,1239948,Quiz 3-Ch 3,,2.0,5.0,0.0,2018-11-12T16:11:15.370
brownu1,Emily,Zastrow,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239951,Labs,1239959,Exam 4,,18.5,882.0,100.0,2018-09-24T14:36:20.447
vaughng,Hannah,Flannery,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239956,Participation points,1239961,Lab 4-Exp 8-moles,,5.0,3.0,92.5,2018-11-14T15:40:09.493
zastrowm,Lauren,Ates,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239956,,1239977,Quiz 3-Ch 3,,19.0,20.0,67.5,2018-09-24T14:18:04.233
wallj1,Jade,Flannery,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239956,Quizzes,1239975,PP6-Review,,5.0,5.0,97.5,2018-11-21T17:11:56.147
cunnim14,Gabriella,Wohltjen,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Labs,1239969,HW 1,,19.0,3.0,100.0,2018-11-14T15:50:26.533
vaughng,Janelle,Cunningham,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,,1239978,HW 3,,5.0,10.0,80.0,2018-12-10T17:10:46.013
rublej2,Chania,Sims,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239956,Labs,1239954,Final Calculated Grade,,0.0,100.0,100.0,2018-12-05T16:32:57.483
feltenbe,Jade,Ates,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239970,Quizzes,1239937,Quiz 8-Ch 9,,5.0,3.0,87.5,2018-12-10T17:10:45.903
simsc12,Janelle,Jacob,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239970,Participation points,1239958,Lab 1 Exp 1 Gases,,5.0,10.0,15.0,2018-10-22T15:16:34.410
wallj1,Arin,Vaughn,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Labs,1239955,PP2 review,,9.0,20.0,100.0,2018-12-17T18:52:25.990
rublej2,Madison,Roelle,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,Labs,1239959,HW 3,,20.0,5.0,100.0,2018-10-22T15:13:10.880
herbert2,Trent,Jacob,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239970,5-page paper,1239963,PP-8 Ch 10,,5.0,100.0,100.0,2018-11-20T21:09:16.253
cunnim14,Chania,Brown,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239956,Exams,1239962,PP3-ch4and7,,19.5,100.0,95.0,2018-12-13T20:07:25.917
buycksl,Hannah,Wohltjen,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Homework,1239924,Lab 5Cond det,,20.0,5.0,100.0,2018-09-26T16:11:02.403
cunnim14,Forough,Fogel,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Quizzes,1239959,PP7-Ch 9,,9.0,5.0,92.5,2018-11-21T16:16:11.433
herbert2,Forough,Ates,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Quizzes,1239962,Lab 8pH,,19.0,10.0,100.0,2018-11-21T16:18:22.870
flanned1,Hannah,Wall,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239970,Homework,1239978,Lab 4-Exp 8-moles,,91.0,10.0,80.0,2018-11-28T16:30:40.640
wohltjel,Janelle,Herbert,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,0,Homework,1239936,HW 2,,3.0,20.0,86.0,2018-11-21T16:55:38.907
brownu1,Jade,Feltenbarger,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,0,Participation points,1239966,Lab 4-Exp 8-moles,,5.5,20.0,60.0,2018-10-22T15:08:16.307
jacobs2,Hannah,Jacob,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239956,Participation points,1239955,Quiz 4-Ch 4,,5.0,10.0,97.5,2018-12-13T20:07:25.400
fogelh,Chania,Brown,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239970,Participation points,1239944,Lab 11 Fat in PC,,10.0,3.0,95.0,2018-11-21T17:00:03.177
feltenbe,Amy,Cunningham,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,,1239941,HW 2,,20.0,5.0,60.0,2018-09-19T15:03:01.873
zastrowm,Lacey,Zastrow,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,Quizzes,1239980,Quiz 9-Ch 10,,19.0,10.0,66.0,2018-09-19T15:05:37.157
feltenbe,Skylar,Buycks,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239970,Exams,1239974,Quiz 4-Ch 4,,0.0,20.0,0.0,2018-12-05T16:32:57.453
simsc12,Xavier,Ates,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,0,Labs,1239976,Lab 5Cond det,,3.0,3.0,90.0,2018-09-26T16:11:02.500
flanned1,Madeline,Sims,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Exams,1239941,HW 4,,5.5,5.0,0.0,2018-09-24T14:18:04.373
jacobs2,Madeline,Flannery,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,Quizzes,1239924,Quiz 3-Ch 3,,7.0,10.0,100.0,2018-11-14T15:33:46.963
brownu1,Trent,Jacob,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Exams,1239949,Lab 5Cond det,,20.0,5.0,95.0,2018-10-30T20:19:49.910
rublej2,Trent,Ruble,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239940,Exams,1239973,PP-8 Ch 10,,5.0,10.0,100.0,2018-09-19T15:54:03.637
fogelh,Skylar,Vaughn,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239970,Participation points,1239938,Exam 2,,0.0,100.0,97.5,2018-09-19T16:04:35.760
simsc12,Madison,Flannery,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239970,Quizzes,1239939,Quiz 9-Ch 10,,762.5,20.0,100.0,2018-09-24T14:36:20.540
simsc12,Xavier,Taji,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239970,Participation points,1239941,Quiz 6-Ch 5,,18.0,20.0,90.0,2018-12-13T20:07:25.370
rublej2,Chania,Dampier,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,Homework,1239961,PP9-Ch 11,,88.0,3.0,0.0,2018-11-14T15:50:26.567
buycksl,Amy,Ruble,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239935,Homework,1239959,PP5-Ch 5 and 6,,5.0,20.0,0.0,2018-12-12T16:09:11.150
roellea,Lauren,Herbert,104,Student,167343,CHEM135-40382-201910,Chemistry in Society - 40382,CHEM135-40382-201910,1239956,Exams,1239967,PP-10-Review,,5.0,20.0,0.0,2018-12-13T20:07:25.383
