Username,FirstName,LastName,RoleId,RoleName,CourseOfferingId,CourseOfferingCode,CourseOfferingName,CourseSectionCode,GradeItemCategoryId,GradeItemCategoryName,GradeItemId,GradeItemName,GradeItemWeight,PointsNumerator,PointsDenominator,GradeValue,GradeLastModified
wassm,Kaitlyn,Falsetta,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236542,Homework,1236574,Research a Health Topic Learning Experience,,0.0,50.0,70.0,2018-11-27T16:56:09.027
willa163,Sophie,Brownstein,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236558,Homework,1236571,Chapter Activity 3 and 4,,17.0,20.0,0.0,2018-11-15T23:49:20.607
fraidens,Roshanda,Nickerson,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236567,Quizzes,1236554,Center Observation Assignment,,20.0,21.0,90.48,2018-12-06T13:40:41.437
watsonr2,Megan,Williams,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236567,Chapter Activities,1236574,Exam 2,,33.0,21.0,100.0,2018-11-14T18:05:47.010
falsets1,Sariah,Elzerman,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236567,Chapter Activities,1236568,Weekly Self Assessment 2,,21.0,15.0,0.0,2018-11-25T13:58:20.137
ackleys1,Megan,Fraidenburg,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236558,,1220966,Scavenger Hunt,,21.0,21.0,0.0,2018-09-19T23:42:15.253
willa163,Jazmyn,Ackley,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236542,Homework,1236571,Exam 1 Study Guide,,10.0,50.0,90.48,2018-09-11T17:56:28.613
fraidens,Kaitlyn,Almandalawi,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236542,Homework,1236574,Chapter Activity 11 and 12,,9.0,50.0,76.75,2018-10-23T13:40:26.260
brownsta,Savanah,Cantrell,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236542,Chapter Activities,1236574,Chapter Activity 7 and 8,,0.0,21.0,100.0,2018-11-05T15:05:39.407
crossm5,Savanah,Cross,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236558,Homework,1236560,Chapter Activity 13 and 14,,43.0,10.0,100.0,2018-09-27T00:01:13.370
elzermaa,Allison,Walker,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236542,Chapter Activities,1236551,Weekly Self Assessment 6,,21.0,20.0,100.0,2018-12-14T20:22:34.147
cantres2,Roshanda,Elzerman,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236567,Chapter Activities,1236546,Children's Book Activity,,18.0,757.0,90.48,2018-11-29T02:13:45.030
falsets1,Zainab,Falsetta,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236542,Exams,1236572,Scavenger Hunt,,9.0,20.0,75.0,2018-12-06T16:39:23.590
fraidens,Michelle,Falsetta,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,0,Quizzes,1236571,Center Observation Assignment,,20.0,10.0,70.0,2018-12-14T20:24:06.473
cantres2,Allison,Beerman,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236542,Chapter Activities,1236560,Chapter Activity 1 and 2,,18.0,75.0,96.0,2018-11-14T19:29:31.880
falsets1,Alexsia,Ackley,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236542,Homework,1236568,Scavenger Hunt,,20.0,21.0,96.0,2018-10-03T17:07:39.383
wassm,Sara,Wass,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236567,Homework,1236570,Scavenger Hunt,,26.0,30.0,80.0,2018-12-10T14:53:31.227
walkem42,Sariah,Hodge,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,0,Quizzes,1236574,Chapter Activity 3 and 4,,20.0,21.0,100.0,2018-12-14T19:17:45.943
summera4,Aerial,Almandalawi,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236567,Homework,1236549,Weekly Self Assessment 12,,14.0,20.0,0.0,2018-12-14T20:24:06.490
cantres2,Morgan,Brownstein,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236567,Quizzes,1236557,Weekly Self Assessment 9,,19.0,21.0,87.19,2018-12-06T13:08:25.337
reedj45,Kathryn,Wass,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236542,Homework,1236549,Weekly Self Assessment 7,,25.0,20.0,100.0,2018-11-14T00:22:47.920
southwm4,Alexsia,Brownstein,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236542,Quizzes,1236569,Chapter Activity 5 and 6,,19.0,30.0,80.95,2018-11-01T15:08:39.787
watsonr2,Mackenzie,Pickett,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236558,Chapter Activities,1243550,Weekly Self Assessment 8,,37.0,30.0,61.9,2018-09-04T11:12:14.227
deleonk,Aerial,Cross,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236567,Chapter Activities,1236561,Chapter Activity 13 and 14,,10.0,21.0,100.0,2018-11-08T13:13:45.343
hawkeyk,Kathryn,Watson,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236567,Homework,1236571,Philosopy Paper,,30.0,10.0,100.0,2018-10-24T12:22:27.580
ackleys1,Sophie,Walker,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236567,Chapter Activities,1236543,Weekly Self Assessment 6,,21.0,21.0,0.0,2018-12-14T20:15:16.133
willa163,Kiah,Elzerman,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236542,Chapter Activities,1236545,Scavenger Hunt,,21.0,21.0,100.0,2018-12-02T18:34:53.717
tuckem10,Savanah,Hawkey,104,Student,167397,CHDV100-40723-201910,Foundations Early Childhood Ed - 40723,CHDV100-40723-201910,1236558,Chapter Activities,1236548,Weekly Self Assessment 1,,0.0,757.0,100.0,2018-08-30T10:35:31.500
